;mean_fit_time;std_fit_time;mean_score_time;std_score_time;param_scaler__scaler;param_regressor__regressor__weights;param_regressor__regressor__p;param_regressor__regressor__n_neighbors;param_regressor__regressor__metric;param_regressor__regressor__algorithm;param_feature_selection__spearman_thr;param_feature_selection__rfe_k;params;split0_test_R2;split1_test_R2;split2_test_R2;split3_test_R2;split4_test_R2;mean_test_R2;std_test_R2;rank_test_R2;split0_train_R2;split1_train_R2;split2_train_R2;split3_train_R2;split4_train_R2;mean_train_R2;std_train_R2;split0_test_MAE;split1_test_MAE;split2_test_MAE;split3_test_MAE;split4_test_MAE;mean_test_MAE;std_test_MAE;rank_test_MAE;split0_train_MAE;split1_train_MAE;split2_train_MAE;split3_train_MAE;split4_train_MAE;mean_train_MAE;std_train_MAE;split0_test_MAPE;split1_test_MAPE;split2_test_MAPE;split3_test_MAPE;split4_test_MAPE;mean_test_MAPE;std_test_MAPE;rank_test_MAPE;split0_train_MAPE;split1_train_MAPE;split2_train_MAPE;split3_train_MAPE;split4_train_MAPE;mean_train_MAPE;std_train_MAPE;split0_test_MedAE;split1_test_MedAE;split2_test_MedAE;split3_test_MedAE;split4_test_MedAE;mean_test_MedAE;std_test_MedAE;rank_test_MedAE;split0_train_MedAE;split1_train_MedAE;split2_train_MedAE;split3_train_MedAE;split4_train_MedAE;mean_train_MedAE;std_train_MedAE;split0_test_RMSE;split1_test_RMSE;split2_test_RMSE;split3_test_RMSE;split4_test_RMSE;mean_test_RMSE;std_test_RMSE;rank_test_RMSE;split0_train_RMSE;split1_train_RMSE;split2_train_RMSE;split3_train_RMSE;split4_train_RMSE;mean_train_RMSE;std_train_RMSE;overfit_mae;overfit_R2;Model;Use_Log;Execution_Time_s;param_regressor__regressor__validation_fraction;param_regressor__regressor__subsample;param_regressor__regressor__n_iter_no_change;param_regressor__regressor__n_estimators;param_regressor__regressor__min_samples_split;param_regressor__regressor__min_samples_leaf;param_regressor__regressor__min_impurity_decrease;param_regressor__regressor__max_leaf_nodes;param_regressor__regressor__max_features;param_regressor__regressor__max_depth;param_regressor__regressor__loss;param_regressor__regressor__learning_rate;param_regressor__regressor__criterion;param_regressor__n_estimators;param_regressor__min_samples_split;param_regressor__min_samples_leaf;param_regressor__min_impurity_decrease;param_regressor__max_samples;param_regressor__max_features;param_regressor__max_depth;param_regressor__criterion;param_regressor__ccp_alpha;param_regressor__bootstrap;param_regressor__regressor__solver;param_regressor__regressor__max_iter;param_regressor__regressor__learning_rate_init;param_regressor__regressor__hidden_layer_sizes;param_regressor__regressor__batch_size;param_regressor__regressor__alpha;param_regressor__regressor__activation;param_regressor__solver;param_regressor__max_iter;param_regressor__learning_rate_init;param_regressor__hidden_layer_sizes;param_regressor__activation;param_regressor__fit_intercept;param_regressor__epsilon;param_regressor__alpha;param_regressor__max_leaf_nodes;mean_train_MAE_pos;mean_test_MAE_pos
76;63.00153193473816;3.752523524408761;7.157123613357544;0.17258677319067173;StandardScaler();;;;;;0.3;14;{'scaler__scaler': StandardScaler(), 'regressor__regressor__validation_fraction': 0.15, 'regressor__regressor__subsample': 0.8, 'regressor__regressor__n_iter_no_change': 15, 'regressor__regressor__n_estimators': 1100, 'regressor__regressor__min_samples_split': 6, 'regressor__regressor__min_samples_leaf': 3, 'regressor__regressor__min_impurity_decrease': 0.0001, 'regressor__regressor__max_leaf_nodes': 40, 'regressor__regressor__max_features': 0.6, 'regressor__regressor__max_depth': 8, 'regressor__regressor__loss': 'absolute_error', 'regressor__regressor__learning_rate': 0.05, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 14};0.931727465987322;0.9080070851563553;0.8913074339697052;0.9086803913090642;0.9246444166893646;0.9128733586223623;0.014144863880621828;7;0.9184117763384424;0.9192096008283858;0.9204227279666424;0.9161346902053978;0.917890996005016;0.9184139582687768;0.0014238511141689734;-1480.0388606673014;-1520.1742476771765;-1536.9311250095661;-1514.0764060159024;-1455.5976680389172;-1501.3636614817726;29.427095588909378;6;-1441.169288512026;-1456.9280327185288;-1456.685239612609;-1450.1133466554447;-1440.2388548051376;-1449.0269524607493;7.228142594361464;-0.0913183518603534;-0.0922075871199694;-0.09067408737984231;-0.092846314835256;-0.08897525073682576;-0.09120431838644939;0.0013390736820421175;6;-0.08774247397592556;-0.08852150780741759;-0.08896307199626335;-0.08772002805945307;-0.08696368150484421;-0.08798215266878076;0.000695204342765075;-932.3054734134239;-918.3644710684384;-923.4246006512767;-907.5995323639304;-901.2892114456217;-916.5966577885381;11.061455919664981;6;-880.4920268398073;-894.007222242316;-890.717528807605;-882.096168513699;-875.8268787552879;-884.6279650317431;6.723516204848087;-2493.6601338845485;-2950.146026393192;-3312.3600897754663;-2974.7862865782486;-2610.823093167119;-2868.3551259597148;290.47438311763375;7;-2794.8068722077232;-2768.28662255977;-2724.316334117888;-2811.9333032949216;-2805.96502249991;-2781.0616309360425;32.07927765155664;3.611852004004807;-0.6032791201103499;GradientBoosting;True;5274.752969026566;0.15;0.8;15;1100.0;6.0;3.0;0.0001;40;0.6;8.0;absolute_error;0.05;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1449.0269524607493;1501.3636614817726
71;67.14527688026428;3.0793532717478693;7.1030395984649655;0.1586903152034723;MinMaxScaler(feature_range=(-1, 1));;;;;;0.25;12;{'scaler__scaler': MinMaxScaler(feature_range=(-1, 1)), 'regressor__regressor__validation_fraction': 0.2, 'regressor__regressor__subsample': 0.8, 'regressor__regressor__n_iter_no_change': 15, 'regressor__regressor__n_estimators': 700, 'regressor__regressor__min_samples_split': 4, 'regressor__regressor__min_samples_leaf': 3, 'regressor__regressor__min_impurity_decrease': 0.0001, 'regressor__regressor__max_leaf_nodes': 30, 'regressor__regressor__max_features': 0.6, 'regressor__regressor__max_depth': 8, 'regressor__regressor__loss': 'absolute_error', 'regressor__regressor__learning_rate': 0.04, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.25, 'feature_selection__rfe_k': 12};0.9316300364814641;0.9123946018362705;0.8877297816922012;0.9088670632545142;0.9232220708139658;0.9127687108156831;0.014881754762091404;8;0.9166454113127223;0.9204714299817518;0.9164232087709837;0.9163077814533813;0.9152233747847827;0.9170142412607243;0.0017968748972209837;-1482.5942428900441;-1494.0230872948637;-1565.938552631403;-1498.9731843324373;-1476.0263247537223;-1503.511078380494;32.25129357851919;7;-1453.4991348034048;-1435.7641991200887;-1493.9542147387074;-1439.6344225545836;-1466.0713902149407;-1457.784672286345;21.02191299834607;-0.09133865619881183;-0.09100546549422969;-0.09202109482082967;-0.0914686881235019;-0.09020290891369429;-0.09120736271021349;0.0005995629766405506;7;-0.08818364711094265;-0.08747296963081087;-0.09102790154898484;-0.08689101186035578;-0.0884948203697507;-0.08841407010416896;0.0014210634537633615;-930.3242585585122;-922.3347046093622;-949.3631327853655;-907.0422520871789;-920.3517980787574;-925.8832292238352;13.922641916866821;7;-883.940909070825;-882.844020413313;-917.0320965350497;-881.0965755180605;-893.0227481884867;-891.5872699451469;13.375094127041526;-2495.4388100480683;-2878.934321173144;-3366.432461435406;-2971.7442607358953;-2635.347710885377;-2869.579512855578;300.7436793058437;8;-2824.898317760699;-2746.583229110282;-2791.938562940279;-2809.0300024923063;-2851.181885453375;-2804.726399551388;35.00770340094256;3.136705095302789;-0.46297322920572664;GradientBoosting;True;5274.752969026566;0.2;0.8;15;700.0;4.0;3.0;0.0001;30;0.6;8.0;absolute_error;0.04;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1457.784672286345;1503.511078380494
11;28.277902364730835;0.6730593164003686;37.5961172580719;1.023444642252334;MinMaxScaler(feature_range=(-1, 1));distance;1.0;47.0;minkowski;brute;0.2;13;{'scaler__scaler': MinMaxScaler(feature_range=(-1, 1)), 'regressor__regressor__weights': 'distance', 'regressor__regressor__p': 1, 'regressor__regressor__n_neighbors': 47, 'regressor__regressor__metric': 'minkowski', 'regressor__regressor__algorithm': 'brute', 'feature_selection__spearman_thr': 0.2, 'feature_selection__rfe_k': 13};0.9310374606755837;0.902563380129997;0.888005879453055;0.908848605100901;0.9211836987653023;0.9103278048249679;0.014882761529175528;8;0.9990721912228632;0.9991687350749319;0.9990513793700088;0.9992098552408633;0.9991004976201139;0.9991205317057563;5.970338539327258e-05;-1488.9189189929564;-1524.1943082744287;-1527.8013649316702;-1502.7063221994072;-1484.0357539486952;-1505.5313336694312;17.8340902332994;6;-40.978359125405575;-39.94785784597284;-41.06179309807779;-38.55571492042701;-41.482246215042764;-40.4051942409852;1.0535095001056716;-0.0931883543775296;-0.09311545123749039;-0.09124067117694636;-0.09317566235479638;-0.09197247494068446;-0.09253852281748944;0.0007957265017485004;7;-0.003645459676503907;-0.003534559878355192;-0.0037248376392680868;-0.00355222283904811;-0.0036774344986146173;-0.003626902906357982;7.292921872410834e-05;-920.4848182819514;-911.6852315959368;-895.8988664273274;-897.3717099454352;-898.8728076112147;-904.8626867723731;9.622282183945243;8;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;0.0;-2506.2297061800987;-3036.1793913510232;-3362.290505433854;-2972.045195484697;-2670.1013876985367;-2909.369237229642;298.3009726558983;8;-298.0350227141663;-280.80245801290215;-297.44679470228886;-272.93998887441467;-293.68922918031416;-288.5826986968172;9.992214935534488;3626.0836433309073;-8.887088600731321;KNN;True;9891.770384073257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;40.4051942409852;1505.5313336694312
19;30.257647943496703;0.2198214917733176;8.440275955200196;0.5388918150768138;StandardScaler();distance;4.0;16.0;manhattan;kd_tree;0.3;10;{'scaler__scaler': StandardScaler(), 'regressor__regressor__weights': 'distance', 'regressor__regressor__p': 4, 'regressor__regressor__n_neighbors': 16, 'regressor__regressor__metric': 'manhattan', 'regressor__regressor__algorithm': 'kd_tree', 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 10};0.9166756706001702;0.90156008234109;0.8776575774453445;0.908742686186771;0.9416694370613896;0.9092610907269532;0.020802082741861835;11;0.9937662059843125;0.9957194965124215;0.9932952222405739;0.9934535279657069;0.9987379835978439;0.9949944872601717;0.002064467742187605;-1540.7771801403503;-1544.0851193303308;-1611.80073835985;-1525.3643439569853;-1324.493562972961;-1509.3041889520953;97.07595066378542;7;-132.69202898926216;-126.40114512935895;-131.4087298076471;-128.79712079371726;-54.558833283660775;-114.77157160072925;30.184349230946605;-0.09358971893474564;-0.0936611609533111;-0.09512281073923583;-0.09416780446305517;-0.08381899081202146;-0.09207209718047385;0.004162713211934032;6;-0.00978852999244701;-0.00930060853688422;-0.01031416779640342;-0.009370887743047219;-0.004619884932821376;-0.008678815800320648;0.002061375817631977;-879.0437140651484;-877.3782592900934;-899.7928266356248;-861.6122974032651;-806.8259081819224;-864.9306011152108;31.485442349787853;4;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;-7.275957614183426e-12;0.0;-2754.86400502406;-3051.7710168806393;-3514.1974583471274;-2973.7714685947017;-2297.0360511541944;-2918.3280000001446;397.1562895659668;9;-772.5281035587034;-637.2041633296279;-790.7791395037455;-785.628981605067;-347.8719092214557;-666.8024594437198;169.26938671190894;1215.0505546815266;-8.616469501182364;KNN;True;9891.770384073257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;114.77157160072925;1509.3041889520953
105;49.75496850013733;0.7958877791426245;7.989397859573364;0.08626222905775013;MinMaxScaler(feature_range=(-1, 1));;;;;;0.3;9;{'scaler__scaler': MinMaxScaler(feature_range=(-1, 1)), 'regressor__n_estimators': 300, 'regressor__min_samples_split': 35, 'regressor__min_samples_leaf': 4, 'regressor__min_impurity_decrease': 0.0005, 'regressor__max_samples': 0.8, 'regressor__max_features': 'sqrt', 'regressor__max_depth': 18, 'regressor__criterion': 'squared_error', 'regressor__ccp_alpha': 0.0001, 'regressor__bootstrap': True, 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 9};0.9320353647001094;0.9117037165592446;0.8927635105545342;0.912279787137489;0.924327903733771;0.9146220565370298;0.013335859459545185;30;0.925311686435317;0.9285372911421464;0.9297773142005665;0.9265626147618975;0.925944819283718;0.9272267451647291;0.0016718125647910585;-1501.9927014777704;-1519.6773701118311;-1572.0570624604713;-1521.3731580508447;-1490.4150778576154;-1521.1030739917067;27.947715334797962;30;-1414.79247386898;-1408.3455742810072;-1429.7020205200654;-1407.6730221082057;-1419.5087426817067;-1416.004366691993;8.117184973299965;-0.09613457416152826;-0.09619728578146253;-0.09586430433818392;-0.09674289792636302;-0.09447827383782442;-0.09588346720907244;0.0007582998855322697;30;-0.08883881157191507;-0.0886297828432192;-0.09086086430626607;-0.08825314386159817;-0.08923640271784984;-0.08916380106016966;0.000906132972446118;-957.2225362936388;-948.1919227729959;-965.8639860547737;-929.9611865773122;-937.0767176122235;-947.6632698621888;13.025850910374526;31;-880.6134245704334;-880.1529749804631;-904.9367434708602;-880.8617578501435;-886.6532858043429;-886.6436373352486;9.450503895081518;-2488.030766428989;-2890.264143649688;-3290.0986233767994;-2915.570774803236;-2616.3004140522116;-2840.052944462185;277.3986405969158;30;-2674.018393413346;-2603.579925613494;-2559.1852774094023;-2631.3125689090916;-2664.799781568872;-2626.5791893828414;41.96332239671662;7.422202203037028;-1.3593965762344404;RandomForest;False;5327.5425760746;;;;;;;;;;;;;;300.0;35.0;4.0;0.0005;0.8;sqrt;18;squared_error;0.0001;True;;;;;;;;;;;;;;;;;1416.004366691993;1521.1030739917067
54;94.5267837524414;0.8628091198272275;7.196020221710205;0.05562980971163598;MinMaxScaler();;;;;;0.3;7;{'scaler__scaler': MinMaxScaler(), 'regressor__regressor__validation_fraction': 0.2, 'regressor__regressor__subsample': 0.75, 'regressor__regressor__n_iter_no_change': None, 'regressor__regressor__n_estimators': 1100, 'regressor__regressor__min_samples_split': 6, 'regressor__regressor__min_samples_leaf': 3, 'regressor__regressor__min_impurity_decrease': 0.0001, 'regressor__regressor__max_leaf_nodes': None, 'regressor__regressor__max_features': 0.4, 'regressor__regressor__max_depth': 8, 'regressor__regressor__loss': 'absolute_error', 'regressor__regressor__learning_rate': 0.02, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 7};0.9303160699062609;0.9084190042099224;0.8853701189172137;0.9088506829411245;0.9232924020412028;0.9112496556031449;0.015440686334298445;10;0.9170381195309756;0.919337798404158;0.9181837461376827;0.9168778977986268;0.917001656221245;0.9176878436185376;0.0009505026952553585;-1494.7774598993403;-1532.0893041039174;-1569.9308624789144;-1531.7321238237346;-1483.86275102499;-1522.4785002661793;30.621063031138153;8;-1453.9446689050278;-1450.056142445085;-1473.9452921339719;-1451.27269486872;-1453.8039019504788;-1456.6045400606565;8.796934185718507;-0.09225042863304675;-0.09315887769376849;-0.09219848594235379;-0.09405015552438237;-0.09123061221655;-0.09257771200202028;0.0009561849327156486;10;-0.08834840244603141;-0.08792838393020865;-0.08971800123629776;-0.08787256578269576;-0.08818209102341568;-0.08840988888372985;0.0006763717187014367;-935.2163880665921;-936.6073676107699;-948.7981876130016;-928.4020086682967;-929.5447885435201;-935.713748100436;7.263140859557469;8;-889.625545966117;-885.5139606597058;-900.0446610089693;-887.7955264910543;-888.8658910750055;-890.3691170401704;5.0323880838016075;-2519.303959529713;-2943.5336434049304;-3401.6258507870316;-2972.01132068633;-2634.140399707324;-2894.123034823066;307.9439596069361;10;-2818.2359940561378;-2766.089402761776;-2762.376088004991;-2799.446013625368;-2821.12009290329;-2793.453518270312;25.02047940403196;4.522432712092163;-0.7015662308445012;GradientBoosting;True;5274.752969026566;0.2;0.75;;1100.0;6.0;3.0;0.0001;;0.4;8.0;absolute_error;0.02;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1456.6045400606565;1522.4785002661793
44;56.380084657669066;2.4310534428913693;6.956302309036255;0.06510645326566143;MinMaxScaler(feature_range=(-1, 1));;;;;;0.25;11;{'scaler__scaler': MinMaxScaler(feature_range=(-1, 1)), 'regressor__regressor__validation_fraction': 0.15, 'regressor__regressor__subsample': 0.8, 'regressor__regressor__n_iter_no_change': 15, 'regressor__regressor__n_estimators': 1100, 'regressor__regressor__min_samples_split': 4, 'regressor__regressor__min_samples_leaf': 3, 'regressor__regressor__min_impurity_decrease': 0.0001, 'regressor__regressor__max_leaf_nodes': 40, 'regressor__regressor__max_features': 0.4, 'regressor__regressor__max_depth': 7, 'regressor__regressor__loss': 'absolute_error', 'regressor__regressor__learning_rate': 0.04, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.25, 'feature_selection__rfe_k': 11};0.927296370731721;0.9092388850827544;0.8895233697341834;0.906704496453652;0.9243847233396234;0.9114295690683868;0.0136132170630193;9;0.9115384651827649;0.91653907828521;0.9195773938514604;0.9146833635403043;0.917113390675191;0.9158903383069861;0.002679801747125391;-1521.2895993585223;-1521.5279147862575;-1569.7490334406943;-1530.230150488566;-1470.8480034370602;-1522.7289403022203;31.503342958039976;9;-1497.1349434952672;-1466.324786906172;-1493.213330787495;-1472.3510435911214;-1456.6141531747328;-1477.1276515909576;15.616416306006375;-0.09330463175509557;-0.09225766574427031;-0.09302444425069077;-0.09324767594405894;-0.08995536023190401;-0.09235795558520392;0.001258135740905336;8;-0.09041823777883322;-0.08887499494792482;-0.09172369191111772;-0.08863371151956509;-0.08819415852004539;-0.08956895893549725;0.0013122879773392834;-959.8274131016742;-931.6709113699508;-960.7217542965282;-916.6283171960349;-915.113474159376;-936.7923740247128;20.030085034047456;10;-916.2506766976594;-897.3946419556041;-930.8042251615225;-901.5514325139902;-890.8786853853799;-907.3759323428312;14.3760641692179;-2573.3111183554533;-2930.3279962541274;-3339.4337485777082;-3006.796986997503;-2615.3179840579464;-2893.037566848548;280.3406860916359;9;-2910.149490378911;-2813.667443108334;-2738.7480542573935;-2836.159821418138;-2819.220522030918;-2823.589066238739;54.71060411138445;3.0871596413585016;-0.48704184901054515;GradientBoosting;True;5274.752969026566;0.15;0.8;15;1100.0;4.0;3.0;0.0001;40;0.4;7.0;absolute_error;0.04;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1477.1276515909576;1522.7289403022203
34;29.672263145446777;0.5854473020766734;8.52320580482483;0.24122072294946648;RobustScaler();uniform;1.5;15.0;euclidean;kd_tree;0.3;11;{'scaler__scaler': RobustScaler(), 'regressor__regressor__weights': 'uniform', 'regressor__regressor__p': 1.5, 'regressor__regressor__n_neighbors': 15, 'regressor__regressor__metric': 'euclidean', 'regressor__regressor__algorithm': 'kd_tree', 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 11};0.9292826627092517;0.9059189044675834;0.8876521933421113;0.9121388001934028;0.9256241042928225;0.9121233330010343;0.014926789811448;6;0.9229448134632722;0.9270481406805359;0.9214278502547828;0.9238841626568308;0.9230421326539258;0.9236694199418695;0.0018657463287397986;-1505.7636853442518;-1522.7763193505273;-1606.3271211618187;-1523.9147315550144;-1482.6521171380423;-1528.286794909931;41.78417662279099;8;-1409.8094245111324;-1400.620763221266;-1466.6001280018186;-1407.1413896775668;-1416.7046502839278;-1420.1752711391423;23.77824285358671;-0.09343670649980111;-0.09360297202283678;-0.09544327732375067;-0.09489487680854054;-0.0920361781968675;-0.09388280217035931;0.0011955504285331825;8;-0.086345467657509;-0.08602251847253696;-0.08978592799081606;-0.085978003725702;-0.08663580549728629;-0.08695354466877005;0.0014360780637136749;-922.6957131878644;-922.118236397795;-958.0088811781679;-917.6140178552782;-897.3528770803005;-923.5579451398811;19.5536137973887;9;-848.3849077706491;-847.7368665988215;-885.6699477411535;-856.3757027923039;-858.6022211255331;-859.3539292056921;13.836497418207472;-2537.915750315198;-2983.4413606233215;-3367.5955073112195;-2917.912836949413;-2593.79609421981;-2880.1323098837925;299.6067753172366;6;-2716.0577612081197;-2630.5669517255355;-2707.0565521636477;-2678.8682331135055;-2716.5229164055813;-2689.814482923278;32.647907632279825;7.612547969805927;-1.2500237305205784;KNN;True;9891.770384073257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1420.1752711391423;1528.286794909931
47;96.42972679138184;9.397616027769894;8.494078016281128;0.22600767653904152;MinMaxScaler(feature_range=(-1, 1));;;;;;0.3;9;{'scaler__scaler': MinMaxScaler(feature_range=(-1, 1)), 'regressor__regressor__validation_fraction': 0.15, 'regressor__regressor__subsample': 0.75, 'regressor__regressor__n_iter_no_change': 10, 'regressor__regressor__n_estimators': 700, 'regressor__regressor__min_samples_split': 6, 'regressor__regressor__min_samples_leaf': 4, 'regressor__regressor__min_impurity_decrease': 0.0, 'regressor__regressor__max_leaf_nodes': 40, 'regressor__regressor__max_features': 0.4, 'regressor__regressor__max_depth': 9, 'regressor__regressor__loss': 'absolute_error', 'regressor__regressor__learning_rate': 0.02, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.3, 'feature_selection__rfe_k': 9};0.9305664709793381;0.904821082817298;0.8812047156887527;0.9013489352411092;0.9225278047653807;0.9080938018983756;0.01727766285111296;13;0.9180122905787448;0.9149935223303505;0.9123860432718015;0.9105569413336443;0.9154902031817962;0.9142878001392674;0.0025826975251421616;-1478.5049999245896;-1535.7997041260505;-1613.8970504614197;-1559.8355517245066;-1476.349541697085;-1532.87736958673;51.86756639937442;10;-1433.398950432123;-1477.8853085472426;-1528.5301682050956;-1493.471207401498;-1459.2439677862221;-1478.5059204744362;32.03882613565292;-0.0905933395155901;-0.09259311783512207;-0.09466242435834268;-0.09407440005925582;-0.09042840047493406;-0.09247033644864895;0.0017370068938853535;9;-0.08660694065089149;-0.08885390541832035;-0.09290895079160005;-0.08935513327883725;-0.08807840676592296;-0.08916066738111442;0.002091619308782836;-925.6879827265275;-940.7808009450991;-978.7209008303798;-924.897565799743;-911.7827489433416;-936.3739998490182;23.079467238916646;9;-865.3064735198232;-893.7678921603601;-940.5481873728859;-905.5601487409403;-885.1198578204458;-898.060511922891;24.980637551036143;-2514.7734734923743;-3000.7975951888016;-3462.878252913107;-3091.8942980505744;-2647.2359900704832;-2943.5159219430684;336.6411883744125;12;-2801.6407150827804;-2839.6001317284376;-2858.575437496421;-2903.936789162211;-2846.6914032220448;-2850.088895338379;32.98605872755235;3.6774590050235805;-0.6774670120227174;GradientBoosting;True;5274.752969026566;0.15;0.75;10;700.0;6.0;4.0;0.0;40;0.4;9.0;absolute_error;0.02;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1478.5059204744362;1532.87736958673
46;71.13166861534118;7.939733545486576;7.7923829555511475;0.7103828423698739;RobustScaler();;;;;;0.25;14;{'scaler__scaler': RobustScaler(), 'regressor__regressor__validation_fraction': 0.2, 'regressor__regressor__subsample': 0.75, 'regressor__regressor__n_iter_no_change': 15, 'regressor__regressor__n_estimators': 700, 'regressor__regressor__min_samples_split': 4, 'regressor__regressor__min_samples_leaf': 4, 'regressor__regressor__min_impurity_decrease': 0.0, 'regressor__regressor__max_leaf_nodes': 40, 'regressor__regressor__max_features': 0.6, 'regressor__regressor__max_depth': 8, 'regressor__regressor__loss': 'huber', 'regressor__regressor__learning_rate': 0.03, 'regressor__regressor__criterion': 'squared_error', 'feature_selection__spearman_thr': 0.25, 'feature_selection__rfe_k': 14};0.9294651148185447;0.9113003947136258;0.8899350952090876;0.9156561570517234;0.9264471981755253;0.9145607919937013;0.01401199805843865;5;0.9153696688026329;0.9209352349381189;0.9207531063049179;0.9197810783591769;0.9195857765468496;0.9192849729903394;0.0020270663592756246;-1529.3763261219003;-1540.223668707798;-1571.6373094453477;-1535.012007292603;-1504.6372795694722;-1536.1773182274242;21.522868819581426;11;-1516.2255856138029;-1494.3382498271667;-1502.8062407909395;-1488.0854732474995;-1488.1579761398566;-1497.922705123853;10.618980532377675;-0.09419840327946102;-0.09373442907415587;-0.09272085635597933;-0.09440520477473371;-0.09255138121721677;-0.09352205494030935;0.0007571829537012694;12;-0.09189204326829535;-0.09068225639436431;-0.09190554837244944;-0.0902032745729059;-0.09067538987273849;-0.09107170249615068;0.0006973029395330334;-981.8486380420363;-964.2898161720514;-965.8773174003309;-959.123530966006;-966.0382407446459;-967.4355086650141;7.630242075144096;12;-958.5820791214755;-944.4524061975844;-954.7022421295214;-941.6861225899047;-945.6609921936142;-949.0167684464201;6.475380837953952;-2534.6396998176697;-2896.8577309980174;-3333.2052215071126;-2858.909726898496;-2579.4038152784115;-2840.603238899942;285.65546898336737;5;-2846.433773942234;-2738.5625791549205;-2718.6552250668155;-2750.1238179584093;-2776.855604881622;-2766.1262002008;44.34805395460889;2.553844265309288;-0.5138973371087311;GradientBoosting;True;5274.752969026566;0.2;0.75;15;700.0;4.0;4.0;0.0;40;0.6;8.0;huber;0.03;squared_error;;;;;;;;;;;;;;;;;;;;;;;;;;;1497.922705123853;1536.1773182274242
